Magnitude,Depth
5.8,10.0
5.6,33.0
6.3,33.0
6.0,33.0
7.2,26.7
5.8,33.0
5.6,43.9
6.0,10.0
6.4,10.0
5.7,10.0
6.5,33.0
5.5,33.0
6.3,10.0
5.5,611.0
6.0,109.8
5.6,33.0
5.9,62.6
6.3,39.1
5.8,33.0
6.2,34.2
5.8,45.9
5.8,33.0
5.6,150.4
5.7,33.0
5.5,39.6
6.0,31.9
5.6,23.1
5.8,33.0
5.8,370.2
5.9,33.0
5.5,38.1
6.3,65.5
5.5,37.1
6.7,33.0
6.2,94.2
5.5,42.3
5.7,10.0
6.3,68.0
6.6,10.0
5.6,10.0
5.5,33.0
5.5,47.8
5.5,87.8
5.6,17.7
6.4,151.4
5.5,33.0
5.5,62.9
5.9,27.9
6.0,0.0
5.5,10.0
5.6,26.3
6.0,46.7
5.7,180.6
6.5,35.8
5.6,39.4
6.0,33.0
5.5,33.0
6.4,32.1
5.9,46.2
5.5,10.0
5.6,10.0
5.6,50.2
5.6,33.0
6.0,0.0
5.5,10.0
5.5,77.9
5.6,10.0
5.9,10.0
6.4,10.0
7.3,33.0
5.5,33.0
6.5,28.6
5.6,38.5
5.5,33.0
6.3,49.8
5.5,40.2
5.5,85.6
6.0,31.4
5.9,10.0
6.3,10.0
5.7,58.9
6.1,10.0
5.5,28.5
5.5,10.0
5.6,10.0
6.0,40.5
5.5,33.0
6.1,33.0
6.0,10.0
6.0,51.9
5.9,0.0
5.7,35.3
5.8,49.9
6.8,49.3
5.6,42.4
5.7,33.0
6.0,10.0
6.4,33.0
5.6,35.6
7.4,98.7
5.6,45.7
5.7,45.2
5.5,30.7
6.4,120.1
6.4,35.6
5.9,27.6
5.6,15.89
5.66,5.29
5.5,10.0
5.6,607.4
5.9,10.0
5.6,14.9
6.2,592.2
5.6,595.9
5.6,10.0
5.6,10.0
6.1,208.2
6.1,21.7
5.6,93.5
5.7,32.0
6.1,24.0
6.3,50.4
6.2,33.0
6.5,51.6
5.7,599.2
5.6,26.9
5.6,128.0
5.5,33.0
5.5,33.0
5.6,10.0
5.6,33.0
5.5,65.7
6.0,10.0
5.7,33.0
5.9,33.0
6.4,56.9
5.6,33.0
7.0,6.8
5.5,194.8
5.6,348.4
5.6,10.0
5.9,33.0
5.7,36.3
5.6,196.6
6.6,624.6
5.7,49.8
5.5,10.0
5.7,113.9
5.6,33.0
5.5,33.0
5.8,26.3
5.7,24.3
5.5,31.0
5.6,13.5
6.5,10.0
6.4,501.0
5.5,41.4
5.8,68.3
5.9,10.0
6.0,10.0
6.2,15.3
5.9,1.9
6.3,10.0
5.5,10.0
6.3,10.0
6.0,64.8
5.7,247.3
5.9,81.1
5.7,239.9
5.5,10.0
8.0,27.9
5.5,18.4
7.6,30.8
5.5,10.0
5.6,10.0
5.8,10.0
5.9,146.6
5.7,29.9
5.5,37.8
6.9,51.6
5.7,47.0
6.7,31.9
6.1,33.0
5.6,61.4
5.6,541.2
5.7,33.0
5.5,33.0
5.7,413.7
5.5,37.6
6.1,478.1
5.9,84.5
5.6,10.0
6.7,10.0
6.2,272.5
5.8,242.1
6.5,153.8
6.6,30.2
6.3,155.0
5.8,41.8
6.4,10.0
5.8,16.0
5.5,10.0
5.8,271.3
5.9,256.0
5.5,32.9
5.5,700.0
5.7,13.8
5.6,109.7
6.0,33.0
6.0,595.5
5.8,10.0
5.7,10.0
5.9,33.0
6.3,52.9
6.4,10.0
5.9,38.8
5.8,33.0
6.2,30.0
6.5,596.0
5.7,78.0
6.2,10.0
5.5,10.0
5.7,77.4
6.2,132.0
6.5,44.0
6.1,33.5
6.2,41.5
5.7,41.2
5.8,26.2
5.9,10.0
5.6,10.0
6.3,10.0
5.5,10.0
6.1,33.0
6.5,10.0
7.1,10.0
6.0,10.0
5.6,10.0
5.6,10.0
5.5,24.6
6.2,50.2
5.5,10.0
5.5,43.6
5.7,20.6
5.8,0.0
5.6,607.9
5.6,74.4
5.5,72.3
7.0,33.0
5.5,33.0
5.6,33.0
7.0,33.0
5.9,33.0
5.6,39.9
5.5,33.0
5.5,532.4
6.0,165.3
5.5,21.9
5.8,427.6
6.0,24.5
5.5,33.0
5.6,12.5
6.3,22.0
5.8,10.0
6.3,22.1
5.6,33.0
6.6,37.2
5.7,60.8
5.7,10.0
5.8,10.0
5.7,10.0
5.5,33.0
5.8,43.8
7.1,43.0
6.5,33.0
6.3,33.0
6.0,17.8
6.0,10.0
6.9,6.0
5.5,42.1
6.2,10.0
5.9,10.0
5.8,33.0
5.8,33.0
5.7,71.9
5.7,10.0
5.5,187.1
6.1,455.0
6.5,24.5
6.3,36.0
6.2,33.0
6.1,113.0
5.5,62.1
5.8,16.4
5.6,10.0
5.5,10.0
6.1,39.1
5.6,10.0
5.9,10.0
5.7,520.1
5.6,10.0
5.7,10.0
5.5,33.0
5.6,33.0
5.7,24.6
5.5,245.1
5.6,33.0
6.0,146.3
7.1,150.0
5.8,83.3
5.5,435.8
6.0,12.6
5.7,10.0
5.7,223.2
5.5,51.9
5.6,33.0
6.3,94.6
5.6,58.0
5.7,58.5
5.5,634.3
5.5,8.152999999999999
6.0,82.2
5.5,178.6
6.0,27.0
5.7,10.0
5.6,33.0
5.9,31.0
6.5,508.0
5.6,33.0
5.5,100.7
5.9,36.0
6.2,30.0
5.9,38.5
5.7,33.7
5.6,21.9
5.8,19.0
5.7,206.1
5.5,610.1
5.9,136.1
6.0,77.4
5.8,33.0
5.8,601.5
5.5,33.0
5.9,10.7
6.2,10.0
5.5,10.0
5.8,44.5
5.5,33.0
5.8,10.0
5.6,79.5
5.7,117.5
5.7,33.0
5.8,39.3
6.1,286.6
6.5,33.0
5.5,33.0
5.9,71.8
5.8,124.8
6.4,115.9
5.7,33.0
5.5,206.4
6.1,65.6
5.5,82.0
6.0,10.0
6.2,42.1
6.3,243.1
5.7,89.5
5.7,476.4
5.5,43.2
5.5,613.9
5.5,18.0
5.9,44.5
5.6,33.0
5.6,33.0
5.8,33.0
6.1,10.0
6.3,26.2
6.7,29.0
5.5,4.4
5.8,46.7
5.5,48.7
5.7,111.0
6.3,608.5
6.0,33.0
5.7,383.0
5.8,87.8
5.5,604.4
5.8,33.0
5.6,10.0
5.7,10.0
5.6,9.17
5.7,8.502
6.0,540.0
5.6,35.1
5.6,48.0
5.7,173.0
5.8,40.3
6.2,13.0
6.0,33.0
5.7,33.0
6.5,29.4
5.7,216.0
6.4,11.1
5.5,33.0
5.5,88.5
5.9,30.6
6.3,23.2
6.8,33.0
5.9,33.0
5.9,13.6
5.5,131.0
5.5,33.0
5.9,186.9
6.0,10.0
5.6,38.1
7.0,26.5
5.6,105.8
5.7,10.0
5.6,43.6
5.8,33.0
6.1,51.6
5.6,33.0
6.8,14.8
6.1,9.6
5.9,37.8
5.5,10.0
5.7,33.0
5.8,33.0
5.5,84.8
6.3,22.1
8.0,33.0
5.6,33.0
5.7,33.0
5.5,33.0
5.6,222.8
5.7,33.0
5.8,33.0
5.7,33.0
5.9,33.0
5.6,33.0
5.5,33.0
5.8,33.0
6.4,18.1
6.4,165.5
5.6,33.0
5.6,33.0
5.9,12.6
5.9,33.0
5.8,33.0
5.6,10.0
5.5,10.0
6.6,193.5
5.7,33.0
5.7,33.0
5.5,33.0
5.8,10.0
5.6,33.0
5.9,39.5
5.5,33.0
6.4,33.0
5.6,33.0
5.9,24.5
6.5,26.2
5.8,51.8
6.2,19.3
5.5,31.3
5.5,60.9
5.5,10.0
6.3,39.1
5.5,43.0
5.7,10.0
6.0,33.0
5.9,33.0
6.8,583.4
7.1,538.3
5.5,622.5
5.5,35.7
6.0,627.9
5.7,33.0
5.5,10.0
5.6,61.4
5.7,0.0
5.6,10.0
6.0,15.6
5.7,54.2
5.9,80.1
5.7,67.3
6.1,67.0
5.6,10.0
5.8,10.0
5.6,10.0
5.8,10.0
6.1,56.2
5.8,33.0
6.0,17.8
6.3,18.8
5.5,115.6
5.6,33.0
5.7,562.7
5.8,15.7
5.7,10.0
5.5,10.0
7.1,547.0
5.8,10.0
5.5,33.0
6.0,33.0
6.6,31.9
6.5,27.0
6.8,16.7
5.9,164.0
6.1,10.0
5.6,10.0
6.1,33.0
5.9,33.0
5.6,33.0
6.6,62.6
7.2,102.3
6.4,21.6
5.8,12.3
6.0,10.7
6.5,211.2
5.5,17.4
6.1,10.0
5.6,14.8
5.6,21.4
5.7,10.0
5.7,159.6
5.8,20.2
5.9,63.8
6.1,33.0
5.7,33.0
5.9,33.0
5.9,10.0
5.8,10.0
5.8,597.5
5.5,53.4
5.7,10.0
5.7,33.0
5.5,37.9
6.1,10.0
5.5,33.0
6.0,111.9
6.0,9.1
6.5,7.8
5.7,244.6
6.0,10.0
6.0,9.468
5.5,49.7
6.8,27.6
5.9,33.0
5.6,31.7
5.7,10.0
5.5,87.5
5.9,39.7
5.9,80.4
6.6,111.1
5.5,33.0
5.6,46.5
5.5,7.2
5.6,33.0
6.3,141.2
6.0,33.0
6.0,33.0
5.9,5.044
5.84,4.01
5.5,10.0
5.5,36.7
6.4,8.804
6.35,4.06
5.7,8.482000000000001
5.6,-0.076
5.5,33.0
5.9,10.0
5.8,33.0
5.6,33.0
6.1,21.7
5.5,26.5
5.9,147.2
5.7,40.7
5.5,33.0
5.5,33.0
5.7,10.0
5.8,5.754
5.5,10.0
5.5,10.0
5.6,33.0
5.6,80.0
5.5,10.0
5.9,33.0
5.8,10.0
5.7,8.1
5.5,80.0
6.2,104.2
5.5,124.4
5.6,33.0
5.5,123.3
5.8,10.0
5.8,10.0
7.5,33.0
5.7,33.0
5.9,33.0
5.8,107.6
6.3,33.0
6.4,33.0
6.1,33.0
6.4,30.7
6.3,33.0
5.5,33.0
6.2,19.7
5.8,33.0
5.5,33.0
6.3,79.1
5.5,33.0
6.4,33.0
5.5,10.0
5.5,10.0
6.6,32.2
5.5,33.0
5.6,34.7
5.5,33.0
6.0,8.0
5.9,20.8
5.7,33.0
5.7,52.6
7.2,132.3
5.9,45.7
6.1,27.9
5.7,586.5
5.6,33.0
5.6,33.0
5.6,10.0
6.5,51.2
5.8,33.0
6.5,31.3
6.3,10.0
6.5,215.3
6.0,11.2
5.5,549.2
6.1,58.8
5.8,33.0
5.6,88.7
6.7,47.7
5.9,33.0
5.6,25.0
5.5,33.0
5.6,119.6
6.2,10.0
5.7,122.6
5.5,137.2
5.9,19.0
5.6,619.8
6.0,10.0
6.0,45.4
5.6,342.5
5.5,45.8
5.9,106.4
5.5,10.0
5.5,10.0
5.6,10.0
5.6,10.0
5.6,81.7
5.7,7.0
5.7,5.0
5.5,116.7
5.6,65.0
6.2,10.0
6.8,40.9
5.6,63.3
5.6,10.1
5.5,33.0
6.4,67.0
5.6,33.0
5.5,52.4
5.7,643.1
5.5,42.0
7.7,29.1
5.7,33.0
5.7,33.0
6.1,33.0
5.5,33.0
5.9,33.0
5.8,33.0
5.5,33.0
5.8,33.0
5.6,33.0
5.6,33.0
5.7,33.0
5.5,33.0
5.9,33.0
5.9,33.0
5.7,44.7
6.0,165.1
5.6,33.0
6.2,159.6
6.0,126.9
6.7,18.8
6.5,23.6
5.8,35.7
5.8,38.1
5.5,50.5
6.4,52.0
6.0,47.3
6.3,33.0
6.4,30.6
5.6,49.1
5.7,213.6
5.9,10.0
5.5,10.0
5.6,33.0
5.6,71.6
7.2,188.1
5.7,118.1
5.7,33.0
5.6,10.0
5.7,588.5
5.8,62.2
5.9,33.0
6.2,33.0
5.5,33.0
5.6,33.0
5.9,51.4
6.0,79.0
6.0,10.0
5.6,32.5
5.8,18.0
5.5,44.0
7.4,33.8
5.5,33.0
6.3,33.0
5.8,28.0
5.5,33.0
5.5,518.1
5.5,33.0
5.5,47.8
5.6,60.2
5.6,89.5
6.0,9.0
5.8,158.4
6.8,105.7
5.6,30.2
5.8,41.4
5.7,105.6
6.0,36.9
6.1,33.0
6.0,33.0
5.9,10.0
5.5,33.0
5.6,527.3
5.5,44.4
5.8,10.0
6.0,10.0
5.5,33.0
5.7,33.5
5.6,10.0
5.8,214.6
5.6,20.5
6.1,219.7
6.1,10.0
5.8,17.1
5.6,10.0
5.5,224.5
6.5,24.9
6.1,44.3
5.5,33.2
6.5,17.1
5.5,131.2
5.6,96.1
6.4,10.0
6.4,10.0
6.3,10.0
5.8,10.0
5.5,116.8
5.6,41.1
5.7,57.9
6.3,10.0
5.8,53.1
5.6,10.0
5.6,101.5
6.0,23.7
5.6,74.0
5.5,10.0
6.2,5.0
6.3,5.0
6.7,14.5
5.8,33.0
5.9,32.2
6.3,10.0
6.8,33.0
5.7,16.5
5.7,38.1
6.6,67.7
6.5,33.0
5.5,52.9
5.7,59.8
6.0,10.0
5.8,10.0
6.0,10.0
6.8,102.0
5.5,158.3
5.5,49.7
5.6,10.0
5.9,51.4
5.7,158.9
5.9,118.4
5.6,268.5
5.9,71.9
6.2,28.9
5.5,33.0
5.8,12.9
5.5,34.5
5.8,16.9
5.9,10.0
6.4,48.4
5.5,75.0
7.0,47.6
5.6,10.0
5.6,10.0
5.9,31.9
5.5,10.0
5.5,33.0
5.5,61.0
6.4,35.6
6.8,47.7
5.6,33.0
6.2,27.4
6.2,16.9
7.4,54.9
5.5,33.0
5.8,33.0
5.6,33.0
5.7,33.0
5.6,48.8
6.0,44.1
6.5,394.5
5.5,40.3
5.5,18.8
6.0,23.5
6.4,23.9
6.1,499.1
6.8,32.2
5.7,119.7
5.7,566.3
5.9,10.0
5.5,33.0
5.7,33.0
5.7,33.0
5.5,58.7
6.2,25.1
5.7,33.0
6.8,10.0
5.5,33.0
6.2,33.0
5.5,33.0
5.5,43.7
6.2,26.8
6.9,233.6
6.0,10.0
5.6,30.0
6.1,64.7
5.6,16.0
5.8,25.5
6.9,10.0
5.7,5.0
5.6,48.5
6.5,19.2
5.8,18.3
6.2,10.0
5.5,10.0
5.7,96.2
5.5,16.1
7.6,62.3
5.6,43.0
5.6,48.2
7.0,34.8
5.5,56.0
6.4,14.1
7.2,10.0
5.5,10.0
6.1,41.3
6.0,8.5
6.2,45.6
5.6,95.4
5.7,54.4
5.9,35.7
5.7,33.0
5.8,41.2
5.6,36.9
5.6,47.3
5.8,39.3
5.5,37.5
5.5,0.0
6.1,40.0
5.5,10.0
5.5,33.0
5.5,33.0
5.6,60.4
5.6,50.2
6.2,32.1
5.6,40.1
5.9,10.0
5.5,22.5
5.9,39.8
5.5,23.6
5.5,10.0
5.6,62.5
5.5,24.2
5.6,29.2
6.0,26.0
5.7,56.8
6.1,29.7
6.7,54.0
5.6,27.7
5.8,149.6
5.7,536.8
6.6,213.5
6.4,93.3
5.8,24.0
6.2,19.8
6.1,40.2
5.7,23.3
5.6,20.3
6.2,191.0
6.1,81.3
5.7,40.1
5.7,54.1
5.7,21.8
7.0,248.7
5.6,102.6
6.2,0.0
6.0,91.2
5.5,10.0
6.7,29.4
5.5,205.2
5.5,50.3
6.4,55.8
6.3,45.0
5.7,33.0
5.6,33.0
5.7,10.0
6.1,22.9
5.7,36.8
5.7,33.0
5.9,33.0
6.1,54.9
5.5,102.4
6.0,0.0
5.8,570.1
6.1,14.6
6.7,30.3
5.6,106.0
6.9,107.0
6.4,11.1
5.7,279.1
5.8,33.0
5.5,10.0
5.8,19.3
5.7,8.9
6.5,384.9
5.6,40.9
5.7,8.0
5.7,569.1
5.5,10.0
6.2,10.0
6.2,202.1
5.6,0.0
6.8,20.1
6.5,20.0
6.8,430.0
5.6,46.4
5.6,149.3
5.5,178.2
5.5,162.5
6.5,94.0
5.8,52.7
6.7,24.7
5.5,40.2
6.1,84.8
5.8,31.2
6.0,28.6
5.5,10.0
5.6,176.8
5.5,611.3
6.3,49.5
6.8,542.0
5.5,110.6
6.0,33.0
6.3,16.4
5.7,33.0
5.6,417.0
6.2,36.4
5.6,33.0
5.6,0.0
5.7,32.0
6.0,7.6
5.5,36.6
5.7,33.0
5.5,33.0
5.5,40.4
5.6,144.9
5.6,60.8
5.8,42.8
5.5,58.8
6.2,0.0
5.5,33.0
6.1,45.1
5.8,47.0
5.5,69.1
5.6,10.0
6.5,14.4
6.3,14.8
5.8,10.0
6.3,54.3
5.6,10.0
5.6,10.0
5.6,35.3
5.8,52.1
6.2,33.0
5.5,10.0
5.6,488.2
6.0,42.4
5.8,33.0
6.2,13.1
5.6,41.3
5.5,10.0
5.5,51.3
5.6,136.1
5.5,33.0
5.6,146.1
7.1,67.3
5.9,42.8
6.3,73.0
5.7,86.4
6.1,0.0
5.7,86.5
5.5,70.3
6.5,33.6
5.5,33.0
5.5,33.0
5.8,291.5
5.7,19.0
6.5,33.0
5.8,33.0
5.8,33.0
5.8,33.0
5.7,10.0
6.1,23.8
6.6,20.7
6.2,61.0
5.6,33.0
5.6,31.6
5.6,10.0
5.6,10.0
5.8,168.2
5.7,26.0
5.6,33.0
5.9,33.0
6.7,10.0
6.6,47.5
5.7,46.2
5.7,70.4
5.7,648.8
6.5,10.0
5.5,33.0
5.7,151.5
6.0,33.0
6.4,33.0
5.6,10.0
5.6,38.9
5.5,10.0
6.0,241.4
5.9,576.4
5.7,51.4
6.2,67.0
5.9,310.2
5.8,102.2
5.8,0.0
6.2,10.0
5.5,79.1
5.8,10.0
5.6,40.7
5.6,51.4
5.7,33.0
5.6,166.6
5.6,24.3
5.6,33.0
5.9,10.0
5.9,10.0
5.7,624.6
5.7,636.5
5.5,166.7
5.6,16.895
6.0,16.0
5.9,0.0
5.8,0.0
5.7,10.0
5.6,10.0
5.6,33.0
5.7,32.5
7.2,69.7
5.6,10.0
5.6,47.5
5.6,33.0
5.7,40.5
5.7,201.6
6.1,164.5
5.7,77.8
5.9,113.9
5.7,52.4
5.6,10.0
6.6,36.5
5.6,33.0
6.0,29.2
6.0,117.6
6.5,37.4
6.1,73.5
6.1,50.2
5.9,36.3
5.9,62.3
5.5,10.0
6.1,569.3
6.7,199.0
7.4,33.0
6.8,33.0
5.9,33.0
6.3,33.0
5.7,42.7
5.7,33.0
5.7,36.7
6.6,33.0
5.7,39.7
6.0,10.0
5.8,10.0
5.6,83.3
5.5,603.6
5.6,129.9
5.8,123.4
5.5,33.5
6.0,10.0
5.6,170.9
6.0,63.1
5.6,85.3
6.1,15.4
5.6,96.9
5.6,28.1
5.7,67.5
6.4,10.0
6.0,10.0
5.5,14.3
5.8,130.8
6.2,10.0
6.1,10.0
5.9,42.1
5.5,593.4
5.5,35.4
5.5,33.0
5.6,33.0
6.1,31.6
6.8,30.7
6.6,25.1
5.5,31.9
6.5,51.4
5.8,76.3
5.6,10.0
5.9,8.881
5.8,463.9
5.6,19.8
5.9,148.5
6.4,73.5
6.1,95.4
6.2,47.9
5.7,43.2
5.9,53.7
5.6,33.0
7.3,16.0
5.6,24.4
6.5,33.7
5.6,106.2
6.3,40.4
5.5,30.2
5.9,573.9
5.6,33.0
7.0,24.7
5.5,17.9
5.6,14.5
5.5,72.4
5.7,24.3
5.7,75.1
5.9,33.0
7.4,47.8
5.5,94.9
5.5,40.1
6.0,33.0
5.6,10.0
5.7,158.0
5.5,0.0
5.7,170.8
6.3,12.0
6.8,33.0
5.7,33.0
5.8,533.5
6.4,604.5
6.0,10.0
5.6,34.3
6.8,152.9
5.9,33.0
6.2,59.8
5.5,29.8
5.9,33.0
6.2,88.0
5.7,0.0
5.7,52.9
6.0,538.1
6.2,80.0
5.5,30.4
5.8,393.2
5.5,45.6
5.8,60.3
5.9,33.0
6.2,33.0
6.0,0.0
5.6,67.2
6.5,76.2
6.9,10.0
5.5,10.0
5.5,65.5
5.8,10.0
6.4,22.2
5.7,40.7
5.9,0.0
5.5,34.6
5.5,5.0
6.0,5.0
6.2,10.853
5.5,90.4
5.5,554.7
5.5,142.1
6.5,1.0
6.6,11.181
5.9,143.2
6.1,140.6
6.7,33.0
6.2,18.2
6.1,33.0
5.6,33.0
5.5,32.9
5.5,28.8
6.2,28.8
6.3,33.7
5.5,21.8
5.5,33.0
5.6,58.3
7.9,10.0
5.9,10.0
5.5,28.8
5.8,10.0
6.4,144.6
5.5,33.0
6.3,48.1
6.2,33.0
5.6,10.0
5.5,10.0
5.8,33.0
5.6,33.0
5.5,51.8
6.0,36.9
6.4,164.0
6.1,0.0
5.6,10.0
6.0,39.3
5.5,10.0
6.7,62.9
6.0,46.0
5.5,177.3
5.9,19.8
5.5,156.1
5.5,20.5
5.6,10.0
5.6,60.9
5.9,196.0
6.1,0.0
5.9,51.8
5.5,89.9
5.8,22.1
5.5,14.8
6.0,177.1
5.9,24.0
5.6,10.0
5.9,20.9
6.6,14.8
5.5,33.0
5.5,33.0
5.6,33.0
5.6,109.1
5.9,29.3
5.8,33.0
5.5,149.5
6.4,213.7
5.8,10.0
5.5,34.1
5.9,10.0
5.5,51.2
5.6,33.0
5.7,334.8
7.0,33.0
5.9,164.7
5.9,32.9
5.5,10.0
6.2,44.2
6.3,5.0
6.3,5.0
6.7,5.0
5.8,104.0
5.5,34.2
5.5,10.0
5.8,56.9
5.9,565.6
5.5,52.6
5.5,44.2
5.6,34.3
5.5,10.0
5.5,10.0
6.1,43.6
5.9,46.7
5.6,5.0
6.0,106.2
5.7,10.0
5.7,10.0
5.5,33.0
5.5,10.0
5.7,10.0
5.7,78.7
5.5,66.6
7.2,36.9
6.5,30.7
5.9,33.0
6.2,38.5
6.5,285.2
6.2,125.5
6.5,137.5
5.6,33.0
6.4,33.0
5.9,58.0
5.8,32.0
5.5,52.6
5.6,10.0
5.8,10.0
5.5,10.0
5.7,34.7
6.1,0.0
5.6,9.5
6.0,33.0
5.6,33.0
5.7,20.1
5.9,142.3
5.9,86.0
5.5,119.6
6.5,314.5
5.5,53.9
5.5,148.7
5.6,57.0
6.7,70.3
5.9,33.0
5.6,74.0
7.3,24.9
5.6,33.0
5.5,10.0
5.6,31.3
5.5,124.4
6.8,10.0
5.5,33.0
5.5,33.0
6.9,33.0
5.5,44.4
5.9,590.2
5.7,10.0
5.5,10.0
5.7,36.8
7.8,10.0
6.2,10.0
5.6,10.0
5.9,47.5
5.8,33.0
5.5,33.0
6.0,32.3
6.7,56.2
5.6,613.0
6.6,623.0
5.5,266.3
6.0,22.5
5.8,51.6
5.9,49.1
5.9,41.2
5.9,10.0
5.5,10.0
5.5,10.0
5.6,16.5
5.9,17.7
5.7,56.3
5.5,255.8
5.9,550.4
5.9,39.9
5.6,103.2
6.2,33.0
5.8,33.0
5.7,15.1
5.8,33.0
6.5,10.0
5.5,33.0
5.5,161.9
6.2,10.0
5.6,33.0
5.7,559.2
5.5,56.0
6.2,10.0
5.5,120.9
5.5,1.3
5.9,10.0
5.8,33.0
5.9,32.9
5.5,526.3
6.2,40.9
5.7,572.7
6.3,33.0
6.1,0.0
5.9,30.3
6.0,39.3
5.9,60.9
5.8,30.1
5.6,17.1
5.8,10.0
5.6,31.8
5.7,106.9
6.4,32.3
6.1,33.0
5.6,33.9
5.5,619.3
5.5,20.9
5.7,10.0
7.1,33.1
6.2,16.1
5.5,36.7
5.8,151.5
5.7,77.9
5.6,33.0
6.3,33.0
5.5,580.8
5.7,40.4
5.9,75.0
5.5,55.2
5.5,10.0
5.5,33.0
5.5,43.9
6.3,44.3
5.9,10.0
5.8,10.0
5.7,628.7
5.7,20.6
6.2,137.9
6.1,10.8
5.9,10.0
6.1,0.0
6.4,122.5
5.7,26.2
5.6,35.9
6.3,10.0
6.1,10.0
5.7,10.0
5.6,27.1
6.6,86.7
5.9,50.5
5.7,44.5
5.5,25.2
6.0,72.3
5.6,0.0
5.9,49.7
5.5,0.0
5.5,40.9
5.7,271.5
5.5,56.5
6.1,16.0
6.2,30.1
5.8,10.0
5.5,33.0
5.7,33.0
5.5,33.0
5.7,124.8
5.7,100.5
6.1,10.0
5.6,28.0
6.1,42.1
5.9,10.0
5.7,46.5
6.0,33.0
5.5,169.9
5.6,26.4
5.6,40.2
5.6,0.0
5.7,558.7
5.6,33.0
6.9,86.3
5.8,93.9
5.5,38.1
6.7,82.7
6.5,110.2
5.8,113.4
5.6,21.9
5.5,36.8
6.3,35.7
6.5,14.4
5.7,29.3
5.8,48.1
5.7,23.9
5.7,59.2
6.7,10.0
5.5,407.5
6.2,16.7
5.6,33.0
5.7,25.3
5.5,49.1
5.5,69.4
5.7,53.4
5.9,38.5
5.6,41.6
5.7,52.6
5.5,50.9
6.0,65.7
6.0,10.0
5.7,33.0
5.9,32.1
6.3,142.7
5.7,537.1
6.6,14.6
5.5,10.0
5.8,19.8
5.6,38.0
6.8,53.4
5.9,547.1
5.6,67.0
6.3,30.1
5.5,33.9
5.9,10.0
5.6,74.3
5.7,262.3
5.6,43.6
6.0,66.9
5.6,51.7
5.7,30.6
5.7,424.1
5.6,10.0
5.7,30.1
5.5,33.0
5.9,9.1
5.5,31.7
6.0,23.2
6.4,137.0
5.5,134.5
5.6,10.0
5.5,40.6
5.9,50.8
5.5,10.0
5.9,18.5
6.6,18.5
7.0,16.6
5.6,27.6
7.0,27.7
5.6,47.0
5.6,30.5
5.6,217.1
6.7,171.6
6.0,176.8
6.2,279.3
5.6,10.0
5.8,61.4
5.5,33.0
6.6,55.5
5.9,10.0
5.7,26.1
5.6,201.4
5.5,33.0
5.7,6.2
5.5,10.0
5.5,113.5
7.3,90.5
6.1,25.1
6.3,195.0
5.5,93.6
5.6,10.0
5.6,30.1
7.6,34.0
5.9,33.0
6.6,39.8
5.6,35.5
6.0,10.0
6.8,124.8
5.6,41.6
6.2,10.0
5.5,10.0
5.8,32.2
6.1,33.0
5.5,33.0
5.8,143.1
5.7,33.0
6.1,644.8
6.7,32.5
5.5,9.9
6.1,52.0
5.5,10.0
6.0,27.1
6.1,38.5
5.7,37.2
5.5,31.1
5.6,98.3
5.9,14.7
5.9,21.8
6.9,57.4
5.6,10.0
5.5,52.1
5.5,10.0
5.6,10.0
5.8,53.6
5.7,77.8
5.8,33.0
5.8,35.0
5.7,27.9
5.5,10.0
5.5,10.0
5.6,27.7
6.7,485.1
5.9,10.0
5.5,86.1
5.5,35.8
5.8,10.0
5.5,77.9
5.5,510.3
5.6,42.7
5.9,448.9
5.6,55.3
6.1,0.0
6.0,122.6
6.2,170.2
5.6,550.8
5.7,33.0
5.6,42.2
5.8,34.7
5.5,51.4
5.7,81.5
5.6,33.2
5.6,10.0
5.5,11.0
5.9,212.2
5.7,29.0
5.6,56.8
5.5,76.9
5.6,33.0
5.5,111.8
5.7,94.9
5.7,145.6
5.8,552.2
6.3,10.0
5.5,89.6
6.1,28.5
5.6,149.4
5.9,10.0
7.1,35.2
5.9,31.3
5.6,10.0
5.8,56.6
5.6,37.4
5.6,36.6
6.3,27.7
5.7,36.0
5.7,33.0
6.0,33.0
5.9,25.2
5.5,37.1
5.6,48.4
5.6,57.4
5.6,50.0
5.7,212.2
5.9,29.9
5.6,26.8
5.5,10.0
5.5,47.7
5.8,595.6
5.6,15.3
5.9,138.7
5.6,12.0
6.3,33.0
5.7,10.0
6.6,68.5
5.9,10.0
6.0,33.3
5.7,67.5
5.6,33.0
6.2,7.6
5.9,33.0
5.6,10.0
6.2,42.3
5.7,36.9
5.5,33.0
7.7,17.8
6.4,10.0
5.8,10.0
5.9,104.8
6.8,21.8
5.7,26.9
6.0,65.7
5.6,24.5
5.5,16.1
5.7,103.7
6.7,33.0
5.5,10.0
6.0,22.7
5.5,204.5
5.8,582.2
5.5,33.0
6.6,19.3
5.5,98.1
6.6,61.0
6.1,10.0
5.6,91.3
5.5,33.0
5.5,10.0
5.9,52.6
5.9,10.8
5.5,41.1
5.6,594.5
6.3,10.0
5.6,24.9
5.9,28.9
5.6,10.0
5.5,15.7
5.5,45.1
5.6,10.0
5.7,85.2
6.1,14.5
5.9,33.0
5.7,143.9
5.5,0.0
5.5,33.3
5.9,0.0
5.8,10.0
5.8,76.4
6.4,40.1
5.9,10.0
5.8,10.0
6.8,5.4
